"product_id","product_variant_id"
"12018","1870"
"12019","1871"
"12020","1872"
"12021","1873"
"12022","1874"
"12023","1875"
"12024","1876"
"12025","1877"
"12026","1878"
"12027","1879"
"12028","1880"
"12029","1881"
"12030","1882"
"12031","1883"
"12032","1884"
"12033","1885"
"12034","1886"
"12035","1887"
"12036","1888"
"12037","1889"
"12038","1890"
"12039","1891"
"12040","1892"
"12041","1893"
"12042","1894"
"12043","1895"
"12044","1896"
"12045","1897"
"12046","1898"
"12047","1899"
"12048","1900"
"12049","1901"
"12050","1902"
"12051","1903"
"12052","1904"
"12053","1905"
"12054","1906"
"12055","1907"
"12056","1908"
"12057","1909"
"12058","1910"
"12059","1911"
"12060","1912"
"12061","1913"
"12062","1914"
"12063","1915"
"12064","1916"
"12065","1917"
"12066","1918"
"12067","1919"
"12068","1920"
"12069","1921"
"12070","1922"
"12071","1923"
"12072","1924"
"12073","1925"
"12074","1926"
"12075","1927"
"12076","1928"
"12077","1929"
"12078","1930"
"12079","1931"
"12080","1932"
"12081","1933"
"12082","1934"
"12083","1935"
"12084","1936"
"12085","1937"
"12086","1938"
"12087","1939"
"12088","1940"
"12089","1941"
"12090","1942"
"12091","1943"
"12092","1944"
"12093","1945"
"12094","1946"
"12095","1947"
"12096","1948"
"12097","1949"
"12098","1950"
"12099","1951"
"12100","1952"
"12101","1953"
"12102","1954"
"12103","1955"
"12104","1956"
"12105","1957"
"12106","1958"
"12107","1959"
"12108","1960"
"12109","1961"
"12110","1962"
"12111","1963"
"12112","1964"
"12113","1965"
"12114","1966"
"12115","1967"
"12116","1968"
"12117","1969"
"12118","1970"
"12119","1971"
"12120","1972"
"12121","1973"
"12122","1974"
"12123","1975"
"12124","1976"
"12125","1977"
"12126","1978"
"12127","1979"
"12128","1980"
"12129","1981"
"12130","1982"
"12131","1983"
"12132","1984"
"12133","1985"
"12134","1986"
"12135","1987"
"12136","1988"
"12137","1989"
"12138","1990"
"12139","1991"
"12140","1992"
"12141","1993"
"12142","1994"
"12143","1995"
"12144","1996"
"12145","1997"
"12146","1998"
"12147","1999"
"12148","2000"
"12149","2001"
"12150","2002"
"12151","2003"
"12152","2004"
"12153","2005"
"12154","2006"
"12155","2007"
"12156","2008"
"12157","2009"
"12158","2010"
"12159","2011"
"12160","2012"
"12161","2013"
"12162","2014"
"12163","2015"
"12164","2016"
"12165","2017"
"12166","2018"
"12167","2019"
"12168","2020"
"12169","2021"
"12170","2022"
"12171","2023"
"12172","2024"
"12173","2025"
"12174","2026"
"12175","2027"
"12176","2028"
"12177","2029"
"12178","2030"
"12179","2031"
"12180","2032"
"12181","2033"
"12182","2034"
"12183","2035"
"12184","2036"
"12185","2037"
"12186","2038"
"12187","2039"
"12188","2040"
"12189","2041"
"12190","2042"
"12191","2043"
"12192","2044"
"12256","2107"
"12193","2045"
"12194","2046"
"12195","2047"
"12196","2048"
"12197","2049"
"12198","2050"
"12199","2051"
"12200","2052"
"12201","2053"
"12202","2054"
"12203","2055"
"12204","2056"
"12205","2057"
"12206","2058"
"12207","2059"
"12208","2060"
"12209","2061"
"12210","2062"
"12211","2063"
"12212","2064"
"12213","2065"
"12214","2066"
"12215","2067"
"12216","2068"
"12217","2069"
"12218","2070"
"12219","2071"
"12220","2072"
"12221","2073"
"12222","2074"
"12223","2075"
"12224","2076"
"12225","2077"
"12226","2078"
"12227","2079"
"12228","2080"
"12229","2081"
"12230","2082"
"12231","2083"
"12232","2084"
"12233","2085"
"12234","2086"
"12235","2087"
"12236","2088"
"12237","2089"
"12238","2090"
"12239","2091"
"12240","2092"
"12241","2093"
"12242","2094"
"12243","2095"
"12245","2096"
"12246","2097"
"12247","2098"
"12248","2099"
"12249","2100"
"12250","2101"
"12251","2102"
"12252","2103"
"12253","2104"
"12254","2105"
"12255","2106"
"12257","2108"
"12258","2109"
"12259","2110"
"12260","2111"
"12261","2112"
"12262","2113"
"12263","2114"
"12264","2115"
"12265","2116"
"12266","2117"
"12267","2118"
"12268","2119"
"12269","2120"
"12270","2121"
"12271","2122"
"12272","2123"
"12273","2124"
"12274","2125"
"12275","2126"
"12276","2127"
"12277","2128"
"12278","2129"
"12279","2130"
"12280","2131"
"12281","2132"
"12282","2133"
"12283","2134"
"12284","2135"
"12285","2136"
"12286","2137"
"12287","2138"
"12288","2139"
"12289","2140"
"12290","2141"
"12291","2142"
"12292","2143"
"12293","2144"
"12294","2145"
"12295","2146"
"12296","2147"
"12413","2264"
"12297","2148"
"12298","2149"
"12299","2150"
"12300","2151"
"12301","2152"
"12302","2153"
"12303","2154"
"12304","2155"
"12305","2156"
"12306","2157"
"12307","2158"
"12308","2159"
"12309","2160"
"12310","2161"
"12311","2162"
"12312","2163"
"12313","2164"
"12314","2165"
"12315","2166"
"12316","2167"
"12317","2168"
"12318","2169"
"12319","2170"
"12320","2171"
"12321","2172"
"12322","2173"
"12323","2174"
"12324","2175"
"12325","2176"
"12326","2177"
"12327","2178"
"12328","2179"
"12329","2180"
"12330","2181"
"12331","2182"
"12332","2183"
"12333","2184"
"12334","2185"
"12335","2186"
"12336","2187"
"12337","2188"
"12338","2189"
"12339","2190"
"12340","2191"
"12341","2192"
"12342","2193"
"12343","2194"
"12344","2195"
"12345","2196"
"12346","2197"
"12347","2198"
"12348","2199"
"12349","2200"
"12350","2201"
"12351","2202"
"12352","2203"
"12353","2204"
"12354","2205"
"12590","2438"
"12355","2206"
"12356","2207"
"12357","2208"
"12358","2209"
"12359","2210"
"12360","2211"
"12361","2212"
"12362","2213"
"12363","2214"
"12364","2215"
"12365","2216"
"12366","2217"
"12367","2218"
"12368","2219"
"12369","2220"
"12370","2221"
"12371","2222"
"12372","2223"
"12373","2224"
"12374","2225"
"12375","2226"
"12376","2227"
"12377","2228"
"12378","2229"
"12379","2230"
"12380","2231"
"12381","2232"
"12382","2233"
"12383","2234"
"12384","2235"
"12385","2236"
"12386","2237"
"12387","2238"
"12388","2239"
"12389","2240"
"12390","2241"
"12391","2242"
"12392","2243"
"12393","2244"
"12394","2245"
"12395","2246"
"12396","2247"
"12397","2248"
"12398","2249"
"12399","2250"
"12400","2251"
"12401","2252"
"12402","2253"
"12403","2254"
"12404","2255"
"12405","2256"
"12406","2257"
"12407","2258"
"12408","2259"
"12409","2260"
"12410","2261"
"12411","2262"
"12412","2263"
"12414","2265"
"12415","2266"
"12416","2267"
"12417","2268"
"12418","2269"
"12419","2270"
"12420","2271"
"12421","2272"
"12422","2273"
"12423","2274"
"12424","2275"
"12425","2276"
"12426","2277"
"12427","2278"
"12428","2279"
"12429","2280"
"12430","2281"
"12431","2282"
"12432","2283"
"12433","2284"
"12434","2285"
"12435","2286"
"12436","2287"
"12437","2288"
"12438","2289"
"12439","2290"
"12440","2291"
"12441","2292"
"12442","2293"
"12443","2294"
"12444","2295"
"12445","2296"
"12446","2297"
"12447","2298"
"12448","2299"
"12449","2300"
"12450","2301"
"12451","2302"
"12452","2303"
"12453","2304"
"12454","2305"
"12455","2306"
"12456","2307"
"12457","2308"
"12459","2309"
"12460","2310"
"12461","2311"
"12462","2312"
"12463","2313"
"12464","2314"
"12465","2315"
"12466","2316"
"12468","2317"
"12469","2318"
"12470","2319"
"12471","2320"
"12472","2321"
"12473","2322"
"12474","2323"
"12475","2324"
"12476","2325"
"12477","2326"
"12478","2327"
"12479","2328"
"12480","2329"
"12481","2330"
"12482","2331"
"12483","2332"
"12484","2333"
"12485","2334"
"12486","2335"
"12487","2336"
"12488","2337"
"12489","2338"
"12490","2339"
"12491","2340"
"12492","2341"
"12493","2342"
"12494","2343"
"12495","2344"
"12496","2345"
"12497","2346"
"12498","2347"
"12499","2348"
"12500","2349"
"12501","2350"
"12502","2351"
"12503","2352"
"12504","2353"
"12505","2354"
"12506","2355"
"12507","2356"
"12508","2357"
"12509","2358"
"12510","2359"
"12511","2360"
"12512","2361"
"12513","2362"
"12514","2363"
"12515","2364"
"12516","2365"
"12517","2366"
"12518","2367"
"12519","2368"
"12520","2369"
"12521","2370"
"12522","2371"
"12523","2372"
"12524","2373"
"12525","2374"
"12526","2375"
"12527","2376"
"12528","2377"
"12529","2378"
"12530","2379"
"12531","2380"
"12532","2381"
"12533","2382"
"12534","2383"
"12535","2384"
"12536","2385"
"12537","2386"
"12538","2387"
"12539","2388"
"12540","2389"
"12541","2390"
"12542","2391"
"12543","2392"
"12544","2393"
"12545","2394"
"12546","2395"
"12547","2396"
"12548","2397"
"12549","2398"
"12550","2399"
"12551","2400"
"12552","2401"
"12553","2402"
"12554","2403"
"12555","2404"
"12556","2405"
"12557","2406"
"12558","2407"
"12559","2408"
"12560","2409"
"12561","2410"
"12562","2411"
"12563","2412"
"12564","2413"
"12565","2414"
"12566","2415"
"12567","2416"
"12568","2417"
"12569","2418"
"12570","2419"
"12572","2420"
"12573","2421"
"12574","2422"
"12575","2423"
"12576","2424"
"12577","2425"
"12578","2426"
"12579","2427"
"12580","2428"
"12581","2429"
"12582","2430"
"12583","2431"
"12584","2432"
"12585","2433"
"12586","2434"
"12587","2435"
"12588","2436"
"12589","2437"
"12591","2439"
"12592","2440"
"12593","2441"
"12594","2442"
"12595","2443"
"12596","2444"
"12597","2445"
"12598","2446"
"12599","2447"
"12600","2448"
"12601","2449"
"12602","2450"
"12603","2451"
"12604","2452"
"12605","2453"
"12606","2454"
"12607","2455"
"12608","2456"
"12609","2457"
"12610","2458"
"12611","2459"
"12612","2460"
"12613","2461"
"12614","2462"
"12615","2463"
"12616","2464"
"12617","2465"
"12618","2466"
"12619","2467"
"12620","2468"
"12621","2469"
"12622","2470"
"12623","2471"
"12624","2472"
"12625","2473"
"12626","2474"
"12627","2475"
"12628","2476"
"12629","2477"
"12630","2478"
"12631","2479"
"12632","2480"
"12633","2481"
"12634","2482"
"12635","2483"
"12636","2484"
"12637","2485"
"12638","2486"
"12639","2487"
"12640","2488"
"12641","2489"
"12642","2490"
"12643","2491"
"12644","2492"
"12645","2493"
"12646","2494"
"12647","2495"
"12648","2496"
"12649","2497"
"12650","2498"
"12651","2499"
"12652","2500"
"12653","2501"
"12654","2502"
"12655","2503"
"12656","2504"
"12657","2505"
"12658","2506"
"12659","2507"
"12660","2508"
"12661","2509"
"12662","2510"
"12663","2511"
"12664","2512"
"12665","2513"
"12666","2514"
"12667","2515"
"12668","2516"
"12669","2517"
"12670","2518"
"12671","2519"
"12672","2520"
"12673","2521"
"12674","2522"
"12675","2523"
"12676","2524"
"12677","2525"
"12678","2526"
"12679","2527"
"12680","2528"
"12681","2529"
"12682","2530"
"12683","2531"
"12684","2532"
"12685","2533"
"12686","2534"
"12687","2535"
"12688","2536"
"12689","2537"
"12690","2538"
"12691","2539"
"12692","2540"
"12693","2541"
"12694","2542"
"12695","2543"
"12696","2544"
"12697","2545"
"12698","2546"
"12699","2547"
"12700","2548"
"12701","2549"
"12702","2550"
"12703","2551"
"12704","2552"
"12705","2553"
"12706","2554"
"12707","2555"
"12708","2556"
"12709","2557"
"12710","2558"
"12711","2559"
"12712","2560"
"12713","2561"
"12714","2562"
"12715","2563"
"12716","2564"
"12717","2565"
"12718","2566"
"12719","2567"
"12720","2568"
"12721","2569"
"12722","2570"
"12723","2571"
"12724","2572"
"12725","2573"
"12726","2574"
"12727","2575"
"12728","2576"
"12729","2577"
"12730","2578"
"12731","2579"
"12732","2580"
"12733","2581"
"12734","2582"
"12735","2583"
"12736","2584"
"12737","2585"
"12738","2586"
"12739","2587"
"12740","2588"
"12741","2589"
"12742","2590"
"12743","2591"
"12744","2592"
"12745","2593"
"12746","2594"
"12747","2595"
"101","2696"
"102","2697"
"103","2698"
